"kmer.id" "j.counts" "genome" "sc3" "dif" "per" "esp_array"
"560" "10522_1" 1 33 33 0 1 22.3333333333333
"561" "10523_2" 2 2 2 0 1 1
"562" "10524_2" 2 2 2 0 1 1
"563" "10525_1" 1 1 1 0 1 1
"564" "10526_2" 2 2 2 0 1 1
"565" "10527_1" 1 1 1 0 1 1
"566" "10529_2" 2 7 7 0 1 2.66666666666667
"567" "1053_1" 1 1 1 0 1 1
"568" "10530_1" 1 25 25 0 1 17
"569" "10531_2" 2 4 3 1 0.75 1.5
"570" "10532_1" 1 1 1 0 1 1
"571" "10533_1" 1 1 1 0 1 1
"572" "10534_2" 2 2 2 0 1 1
"573" "10535_1" 1 1 1 0 1 1
"574" "10536_33" 33 181 108 73 0.596685082872928 3.25252525252525
"575" "10537_1" 1 1 1 0 1 1
"576" "10539_4" 4 12 11 1 0.916666666666667 2.25
"577" "1054_5" 5 5 5 0 1 1
"578" "10540_1" 1 34 34 0 1 23
"579" "10541_1" 1 1 1 0 1 1
"580" "10542_1" 1 2 2 0 1 1.66666666666667
"581" "10543_1" 1 1 1 0 1 1
"582" "10544_5" 5 11 11 0 1 1.8
"583" "10545_1" 1 140 99 41 0.707142857142857 80
"584" "10546_34" 34 78 77 1 0.987179487179487 1.85294117647059
"585" "10547_47" 47 48 48 0 1 1.01418439716312
"586" "10548_28" 28 29 29 0 1 1.02380952380952
"587" "10549_43" 43 45 45 0 1 1.03100775193798
"588" "10550_1" 1 1 1 0 1 1
"589" "10551_1" 1 1 1 0 1 1
"590" "10552_1" 1 1 1 0 1 1
"591" "10553_3" 3 3 3 0 1 1
"592" "10554_4" 4 5 5 0 1 1.16666666666667
"593" "10555_35" 35 43 43 0 1 1.15238095238095
"594" "10556_30" 30 89 83 6 0.932584269662921 2.24444444444444
"595" "10557_1" 1 18 18 0 1 12.3333333333333
"596" "10558_1" 1 1 1 0 1 1
"597" "10559_1" 1 1 1 0 1 1
"598" "1056_1" 1 1 1 0 1 1
"599" "10560_1" 1 1 1 0 1 1
"600" "10561_3" 3 44 44 0 1 10.1111111111111
"601" "10562_1" 1 1 1 0 1 1
"602" "10563_1" 1 1 1 0 1 1
"603" "10564_1" 1 27 27 0 1 18.3333333333333
"604" "10565_1" 1 1 1 0 1 1
"605" "10566_1" 1 4 4 0 1 3
"606" "10567_8" 8 8 8 0 1 1
"607" "10568_9" 9 9 9 0 1 1
"608" "10569_1" 1 24 24 0 1 16.3333333333333
"609" "1057_5" 5 190 110 80 0.578947368421053 20.3333333333333
"610" "10570_1" 1 1 1 0 1 1
"611" "10571_50" 50 185 177 8 0.956756756756757 2.74666666666667
"612" "10572_41" 41 49 49 0 1 1.13008130081301
"613" "10573_1" 1 1 1 0 1 1
"614" "10574_7" 7 36 36 0 1 3.76190476190476
"615" "10575_4" 4 4 4 0 1 1
"616" "10576_1" 1 1 1 0 1 1
"617" "10577_1" 1 56 54 2 0.964285714285714 37
"618" "10579_1" 1 13 13 0 1 9
"619" "1058_1" 1 1 1 0 1 1
"620" "10580_1" 1 1 1 0 1 1
"621" "10581_5" 5 5 5 0 1 1
"622" "10582_38" 38 44 44 0 1 1.10526315789474
"623" "10584_1" 1 1 1 0 1 1
"624" "10585_1" 1 1 1 0 1 1
"625" "10586_3" 3 3 3 0 1 1
"626" "10587_2" 2 3 3 0 1 1.33333333333333
"627" "10588_1" 1 245 168 77 0.685714285714286 138
"628" "10589_47" 47 48 48 0 1 1.01418439716312
"629" "1059_1" 1 1 1 0 1 1
"630" "10590_36" 36 39 39 0 1 1.05555555555556
"631" "10591_2" 2 2 2 0 1 1
"632" "10592_1" 1 1 1 0 1 1
"633" "10593_4" 4 37 37 0 1 6.5
"634" "10594_1" 1 1 1 0 1 1
"635" "10595_44" 44 46 46 0 1 1.03030303030303
"636" "10596_2" 2 16 16 0 1 5.66666666666667
"637" "10597_36" 36 39 39 0 1 1.05555555555556
"638" "10598_2" 2 7 7 0 1 2.66666666666667
"639" "10599_2" 2 4 4 0 1 1.66666666666667
"640" "106_2" 2 102 94 8 0.92156862745098 33
"641" "1060_20" 20 20 20 0 1 1
"642" "10600_1" 1 1 1 0 1 1
"643" "10601_2" 2 2 2 0 1 1
"644" "10602_8" 8 8 8 0 1 1
"645" "10603_15" 15 24 24 0 1 1.4
"646" "10604_1" 1 1 1 0 1 1
"647" "10605_1" 1 5 5 0 1 3.66666666666667
"648" "10606_18" 18 27 27 0 1 1.33333333333333
"649" "10607_3" 3 3 3 0 1 1
"650" "10608_2" 2 2 2 0 1 1
"651" "10609_1" 1 30 30 0 1 20.3333333333333
"652" "1061_1" 1 1 1 0 1 1
"653" "10610_1" 1 1 1 0 1 1
"654" "10611_47" 47 79 78 1 0.987341772151899 1.4468085106383
"655" "10612_1" 1 5 5 0 1 3.66666666666667
"656" "10613_7" 7 130 60 70 0.461538461538462 9.38095238095238
"657" "10614_1" 1 2 2 0 1 1.66666666666667
"658" "10615_4" 4 42 42 0 1 7.33333333333333
"659" "10616_1" 1 1 1 0 1 1
"660" "10617_37" 37 126 123 3 0.976190476190476 2.57657657657658
"661" "10618_1" 1 1 1 0 1 1
"662" "10619_34" 34 61 61 0 1 1.52941176470588
"663" "1062_4" 4 4 4 0 1 1
"664" "10620_2" 2 2 2 0 1 1
"665" "10621_2" 2 2 2 0 1 1
"666" "10622_1" 1 51 50 1 0.980392156862745 34
"667" "10623_1" 1 162 94 68 0.580246913580247 85.6666666666667
"668" "10624_25" 25 26 26 0 1 1.02666666666667
"669" "10625_1" 1 1 1 0 1 1
"670" "10626_3" 3 4 4 0 1 1.22222222222222
"671" "10627_4" 4 5 5 0 1 1.16666666666667
"672" "10628_1" 1 3 3 0 1 2.33333333333333
"673" "10629_2" 2 167 157 10 0.940119760479042 54.3333333333333
"674" "1063_29" 29 30 30 0 1 1.02298850574713
"675" "10630_1" 1 1 1 0 1 1
"676" "10631_42" 42 48 48 0 1 1.0952380952381
"677" "10632_1" 1 1 1 0 1 1
"678" "10633_1" 1 1 1 0 1 1
"679" "10634_1" 1 1 1 0 1 1
"680" "10635_1" 1 1 1 0 1 1
"681" "10636_1" 1 1 1 0 1 1
"682" "10637_2" 2 3 3 0 1 1.33333333333333
"683" "10638_49" 49 51 51 0 1 1.02721088435374
"684" "10639_33" 33 45 45 0 1 1.24242424242424
"685" "1064_1" 1 1 1 0 1 1
"686" "10640_1" 1 1 1 0 1 1
"687" "10641_1" 1 1 1 0 1 1
"688" "10642_1" 1 1 1 0 1 1
"689" "10643_36" 36 37 37 0 1 1.01851851851852
"690" "10644_23" 23 53 53 0 1 1.8695652173913
"691" "10645_5" 5 5 5 0 1 1
"692" "10646_38" 38 41 41 0 1 1.05263157894737
"693" "10647_3" 3 3 3 0 1 1
"694" "10648_1" 1 65 64 1 0.984615384615385 43.3333333333333
"695" "10649_1" 1 1 1 0 1 1
"696" "1065_1" 1 2 2 0 1 1.66666666666667
"697" "10650_12" 12 14 14 0 1 1.11111111111111
"698" "10651_2" 2 2 2 0 1 1
"699" "10652_2" 2 2 2 0 1 1
"700" "10653_1" 1 1 1 0 1 1
"701" "10654_16" 16 19 19 0 1 1.125
"702" "10655_2" 2 4 4 0 1 1.66666666666667
"703" "10656_2" 2 2 2 0 1 1
"704" "10657_1" 1 3 3 0 1 2.33333333333333
"705" "10658_2" 2 2 2 0 1 1
"706" "10659_2" 2 100 98 2 0.98 33.3333333333333
"707" "1066_1" 1 1 1 0 1 1
"708" "10660_1" 1 1 1 0 1 1
"709" "10661_1" 1 2 1 1 0.5 1.33333333333333
"710" "10662_1" 1 197 128 69 0.649746192893401 108.666666666667
"711" "10663_1" 1 1 1 0 1 1
"712" "10664_1" 1 1 1 0 1 1
"713" "10665_1" 1 3 3 0 1 2.33333333333333
"714" "10666_3" 3 7 7 0 1 1.88888888888889
"715" "10667_1" 1 1 1 0 1 1
"716" "10668_1" 1 56 56 0 1 37.6666666666667
"717" "10669_2" 2 2 2 0 1 1
"718" "1067_3" 3 45 45 0 1 10.3333333333333
"719" "10670_1" 1 1 1 0 1 1
"720" "10671_1" 1 1 1 0 1 1
"721" "10672_19" 19 22 22 0 1 1.10526315789474
"722" "10674_3" 3 3 3 0 1 1
"723" "10675_3" 3 3 3 0 1 1
"724" "10676_1" 1 1 1 0 1 1
"725" "10677_4" 4 8 8 0 1 1.66666666666667
"726" "10678_3" 3 6 6 0 1 1.66666666666667
"727" "10679_17" 17 18 18 0 1 1.03921568627451
"728" "1068_46" 46 48 47 1 0.979166666666667 1.02173913043478
"729" "10680_1" 1 1 1 0 1 1
"730" "10681_1" 1 1 1 0 1 1
"731" "10682_2" 2 2 2 0 1 1
"732" "10683_2" 2 2 2 0 1 1
"733" "10684_6" 6 12 12 0 1 1.66666666666667
"734" "10685_1" 1 1 1 0 1 1
"735" "10686_1" 1 2 2 0 1 1.66666666666667
"736" "10687_5" 5 8 8 0 1 1.4
"737" "10688_1" 1 1 1 0 1 1
"738" "10689_2" 2 48 48 0 1 16.3333333333333
"739" "1069_8" 8 12 12 0 1 1.33333333333333
"740" "10690_46" 46 182 120 62 0.659340659340659 2.52173913043478
"741" "10691_1" 1 6 6 0 1 4.33333333333333
"742" "10692_1" 1 1 1 0 1 1
"743" "10693_2" 2 39 37 2 0.948717948717949 13
"744" "10694_1" 1 2 2 0 1 1.66666666666667
"745" "10695_1" 1 4 4 0 1 3
"746" "10696_6" 6 432 270 162 0.625 39.3333333333333
"747" "10697_1" 1 1 1 0 1 1
"748" "10698_2" 2 3 3 0 1 1.33333333333333
"749" "10699_2" 2 4 4 0 1 1.66666666666667
"750" "107_2" 2 33 33 0 1 11.3333333333333
"751" "1070_1" 1 2 2 0 1 1.66666666666667
"752" "10700_1" 1 1 1 0 1 1
"753" "10701_1" 1 27 27 0 1 18.3333333333333
"754" "10702_1" 1 1 1 0 1 1
"755" "10703_2" 2 2 2 0 1 1
"756" "10704_1" 1 1 1 0 1 1
"757" "10705_3" 3 245 169 76 0.689795918367347 46.3333333333333
"758" "10706_1" 1 1 1 0 1 1
"759" "10707_2" 2 2 2 0 1 1
"760" "10708_40" 40 41 41 0 1 1.01666666666667
"761" "10709_2" 2 2 2 0 1 1
"762" "1071_1" 1 1 1 0 1 1
"763" "10710_2" 2 2 2 0 1 1
"764" "10711_2" 2 7 6 1 0.857142857142857 2.5
"765" "10712_1" 1 2 2 0 1 1.66666666666667
"766" "10713_1" 1 2 2 0 1 1.66666666666667
"767" "10714_7" 7 7 7 0 1 1
"768" "10715_1" 1 1 1 0 1 1
"769" "10716_1" 1 1 1 0 1 1
"770" "10717_2" 2 231 155 76 0.670995670995671 64.6666666666667
"771" "10718_1" 1 1 1 0 1 1
"772" "10719_36" 36 44 44 0 1 1.14814814814815
"773" "1072_1" 1 26 26 0 1 17.6666666666667
"774" "10720_44" 44 48 48 0 1 1.06060606060606
"775" "10721_13" 13 13 13 0 1 1
"776" "10722_1" 1 1 1 0 1 1
"777" "10723_2" 2 4 4 0 1 1.66666666666667
"778" "10724_2" 2 44 44 0 1 15
"779" "10725_1" 1 3 3 0 1 2.33333333333333
"780" "10726_1" 1 40 40 0 1 27
"781" "10727_1" 1 1 1 0 1 1
"782" "10728_3" 3 3 3 0 1 1
"783" "10729_39" 39 165 91 74 0.551515151515152 2.52136752136752
"784" "1073_1" 1 1 1 0 1 1
"785" "10730_1" 1 1 1 0 1 1
"786" "10731_48" 48 64 64 0 1 1.22222222222222
"787" "10732_2" 2 8 7 1 0.875 2.83333333333333
"788" "10733_1" 1 1 1 0 1 1
"789" "10734_3" 3 5 5 0 1 1.44444444444444
"790" "10735_1" 1 1 1 0 1 1
"791" "10736_38" 38 39 39 0 1 1.01754385964912
"792" "10737_1" 1 53 51 2 0.962264150943396 35
"793" "10738_3" 3 3 3 0 1 1
"794" "10739_2" 2 10 10 0 1 3.66666666666667
"795" "1074_2" 2 2 2 0 1 1
"796" "10740_2" 2 2 2 0 1 1
"797" "10741_1" 1 1 1 0 1 1
"798" "10742_6" 6 7 7 0 1 1.11111111111111
"799" "10743_1" 1 1 1 0 1 1
"800" "10744_2" 2 9 9 0 1 3.33333333333333
"801" "10745_1" 1 1 1 0 1 1
"802" "10746_47" 47 162 90 72 0.555555555555556 2.12056737588652
"803" "10747_1" 1 1 1 0 1 1
"804" "10748_3" 3 3 3 0 1 1
"805" "10749_1" 1 1 1 0 1 1
"806" "1075_1" 1 1 1 0 1 1
"807" "10750_2" 2 2 2 0 1 1
"808" "10751_2" 2 2 2 0 1 1
"809" "10752_2" 2 6 6 0 1 2.33333333333333
"810" "10753_2" 2 7 7 0 1 2.66666666666667
"811" "10754_4" 4 7 7 0 1 1.5
"812" "10755_52" 52 271 250 21 0.922509225092251 3.67307692307692
"813" "10756_2" 2 2 2 0 1 1
"814" "10757_43" 43 45 45 0 1 1.03100775193798
"815" "10758_2" 2 2 2 0 1 1
"816" "10759_1" 1 7 7 0 1 5
"817" "1076_1" 1 1 1 0 1 1
"818" "10760_4" 4 32 31 1 0.96875 5.58333333333333
"819" "10761_36" 36 37 37 0 1 1.01851851851852
"820" "10762_29" 29 30 30 0 1 1.02298850574713
"821" "10763_39" 39 58 56 2 0.96551724137931 1.30769230769231
"822" "10764_2" 2 171 163 8 0.953216374269006 56
"823" "10765_1" 1 2 2 0 1 1.66666666666667
"824" "10766_1" 1 190 106 84 0.557894736842105 99
"825" "10767_2" 2 5 4 1 0.8 1.83333333333333
"826" "10768_4" 4 5 5 0 1 1.16666666666667
"827" "10769_1" 1 1 1 0 1 1
"828" "1077_2" 2 2 2 0 1 1
"829" "10770_6" 6 351 192 159 0.547008547008547 30.5
"830" "10771_1" 1 2 2 0 1 1.66666666666667
"831" "10772_1" 1 1 1 0 1 1
"832" "10773_28" 28 102 97 5 0.950980392156863 2.70238095238095
"833" "10774_5" 5 9 9 0 1 1.53333333333333
"834" "10775_1" 1 1 1 0 1 1
"835" "10776_1" 1 1 1 0 1 1
"836" "10777_1" 1 10 10 0 1 7
"837" "10778_47" 47 50 50 0 1 1.04255319148936
"838" "10779_2" 2 3 3 0 1 1.33333333333333
"839" "1078_23" 23 24 24 0 1 1.02898550724638
"840" "10780_8" 8 23 23 0 1 2.25
"841" "10781_4" 4 4 4 0 1 1
"842" "10782_3" 3 49 49 0 1 11.2222222222222
"843" "10783_1" 1 1 1 0 1 1
"844" "10784_1" 1 1 1 0 1 1
"845" "10785_1" 1 28 28 0 1 19
"846" "10786_1" 1 1 1 0 1 1
"847" "10787_1" 1 1 1 0 1 1
"848" "10788_2" 2 33 33 0 1 11.3333333333333
"849" "10789_1" 1 1 1 0 1 1
"850" "1079_21" 21 22 22 0 1 1.03174603174603
"851" "10791_1" 1 1 1 0 1 1
"852" "10792_1" 1 1 1 0 1 1
"853" "10793_1" 1 1 1 0 1 1
"854" "10794_1" 1 1 1 0 1 1
"855" "10795_7" 7 12 12 0 1 1.47619047619048
"856" "10796_1" 1 1 1 0 1 1
"857" "10797_1" 1 39 39 0 1 26.3333333333333
"858" "10798_4" 4 4 4 0 1 1
"859" "10799_17" 17 20 20 0 1 1.11764705882353
"860" "108_1" 1 52 51 1 0.980769230769231 34.6666666666667
"861" "1080_1" 1 1 1 0 1 1
"862" "10800_1" 1 4 4 0 1 3
"863" "10802_1" 1 1 1 0 1 1
"864" "10803_46" 46 50 50 0 1 1.05797101449275
"865" "10804_1" 1 1 1 0 1 1
"866" "10805_1" 1 5 4 1 0.8 3.33333333333333
"867" "10806_1" 1 2 2 0 1 1.66666666666667
"868" "10807_2" 2 4 4 0 1 1.66666666666667
"869" "10808_1" 1 1 1 0 1 1
"870" "10809_1" 1 1 1 0 1 1
"871" "1081_4" 4 4 4 0 1 1
"872" "10810_2" 2 2 2 0 1 1
"873" "10811_2" 2 2 2 0 1 1
"874" "10812_2" 2 2 2 0 1 1
"875" "10813_1" 1 1 1 0 1 1
"876" "10814_2" 2 2 2 0 1 1
"877" "10815_1" 1 2 2 0 1 1.66666666666667
"878" "10816_4" 4 47 46 1 0.978723404255319 8.08333333333333
"879" "10817_1" 1 2 2 0 1 1.66666666666667
"880" "10818_2" 2 2 2 0 1 1
"881" "10819_18" 18 19 19 0 1 1.03703703703704
"882" "1082_1" 1 3 3 0 1 2.33333333333333
"883" "10820_21" 21 26 26 0 1 1.15873015873016
"884" "10821_4" 4 4 4 0 1 1
"885" "10822_1" 1 7 7 0 1 5
"886" "10823_22" 22 22 22 0 1 1
"887" "10824_2" 2 7 6 1 0.857142857142857 2.5
"888" "10825_1" 1 30 30 0 1 20.3333333333333
"889" "10827_1" 1 1 1 0 1 1
"890" "10828_71" 71 79 79 0 1 1.07511737089202
"891" "10829_2" 2 2 2 0 1 1
"892" "1083_31" 31 33 33 0 1 1.04301075268817
"893" "10830_2" 2 2 2 0 1 1
"894" "10831_47" 47 48 48 0 1 1.01418439716312
"895" "10832_36" 36 93 87 6 0.935483870967742 2
"896" "10833_3" 3 3 3 0 1 1
"897" "10834_1" 1 1 1 0 1 1
"898" "10835_1" 1 1 1 0 1 1
"899" "10836_1" 1 22 22 0 1 15
"900" "10837_1" 1 2 2 0 1 1.66666666666667
"901" "10838_35" 35 38 38 0 1 1.05714285714286
"902" "10839_1" 1 17 17 0 1 11.6666666666667
"903" "1084_47" 47 56 56 0 1 1.12765957446809
"904" "10840_2" 2 258 177 81 0.686046511627907 72.8333333333333
"905" "10841_2" 2 2 2 0 1 1
"906" "10842_1" 1 3 3 0 1 2.33333333333333
"907" "10843_35" 35 212 137 75 0.64622641509434 3.65714285714286
"908" "10844_1" 1 1 1 0 1 1
"909" "10845_2" 2 2 2 0 1 1
"910" "10846_48" 48 49 49 0 1 1.01388888888889
"911" "10847_1" 1 1 1 0 1 1
"912" "10848_39" 39 53 53 0 1 1.23931623931624
"913" "10849_1" 1 1 1 0 1 1
"914" "1085_1" 1 22 22 0 1 15
"915" "10850_1" 1 1 1 0 1 1
"916" "10851_7" 7 71 71 0 1 7.09523809523809
"917" "10852_1" 1 1 1 0 1 1
"918" "10853_47" 47 48 48 0 1 1.01418439716312
"919" "10854_1" 1 1 1 0 1 1
"920" "10855_2" 2 9 9 0 1 3.33333333333333
"921" "10856_1" 1 1 1 0 1 1
"922" "10857_3" 3 3 3 0 1 1
"923" "10858_2" 2 11 8 3 0.727272727272727 3.5
"924" "10859_1" 1 1 1 0 1 1
"925" "1086_1" 1 1 1 0 1 1
"926" "10860_3" 3 9 9 0 1 2.33333333333333
"927" "10861_1" 1 1 1 0 1 1
"928" "10862_47" 47 131 126 5 0.961832061068702 2.15602836879433
"929" "10863_1" 1 1 1 0 1 1
"930" "10864_1" 1 22 22 0 1 15
"931" "10865_1" 1 8 8 0 1 5.66666666666667
"932" "10866_1" 1 1 1 0 1 1
"933" "10867_1" 1 13 13 0 1 9
"934" "10868_1" 1 2 2 0 1 1.66666666666667
"935" "10869_5" 5 41 40 1 0.975609756097561 5.73333333333333
"936" "1087_45" 45 161 89 72 0.552795031055901 2.18518518518519
"937" "10870_15" 15 188 116 72 0.617021276595745 7.08888888888889
"938" "10871_1" 1 1 1 0 1 1
"939" "10872_2" 2 46 46 0 1 15.6666666666667
"940" "10873_1" 1 1 1 0 1 1
"941" "10874_2" 2 2 2 0 1 1
"942" "10875_1" 1 1 1 0 1 1
"943" "10876_1" 1 1 1 0 1 1
"944" "10877_1" 1 1 1 0 1 1
"945" "10878_1" 1 1 1 0 1 1
"946" "10879_49" 49 54 54 0 1 1.06802721088435
"947" "10880_1" 1 1 1 0 1 1
"948" "10881_1" 1 1 1 0 1 1
"949" "10882_2" 2 3 3 0 1 1.33333333333333
"950" "10883_2" 2 2 2 0 1 1
"951" "10884_1" 1 1 1 0 1 1
"952" "10885_1" 1 2 2 0 1 1.66666666666667
"953" "10886_1" 1 1 1 0 1 1
"954" "10887_44" 44 48 48 0 1 1.06060606060606
"955" "10888_1" 1 1 1 0 1 1
"956" "10889_1" 1 1 1 0 1 1
"957" "10890_4" 4 215 135 80 0.627906976744186 29.5
"958" "10891_1" 1 1 1 0 1 1
"959" "10892_25" 25 26 26 0 1 1.02666666666667
"960" "10894_48" 48 556 383 173 0.688848920863309 6.85416666666667
"961" "10895_1" 1 1 1 0 1 1
"962" "10896_2" 2 2 2 0 1 1
"963" "10897_35" 35 102 100 2 0.980392156862745 2.25714285714286
"964" "10898_2" 2 2 2 0 1 1
"965" "10899_2" 2 2 2 0 1 1
"966" "109_21" 21 23 23 0 1 1.06349206349206
"967" "1090_2" 2 2 2 0 1 1
"968" "10900_3" 3 6 6 0 1 1.66666666666667
"969" "10901_1" 1 36 34 2 0.944444444444444 23.6666666666667
"970" "10902_65" 65 68 67 1 0.985294117647059 1.02564102564103
"971" "10903_1" 1 1 1 0 1 1
"972" "10904_1" 1 1 1 0 1 1
"973" "10905_3" 3 3 3 0 1 1
"974" "10906_1" 1 47 47 0 1 31.6666666666667
"975" "10907_36" 36 44 44 0 1 1.14814814814815
"976" "10908_1" 1 1 1 0 1 1
"977" "10909_19" 19 45 45 0 1 1.91228070175439
"978" "1091_2" 2 2 2 0 1 1
"979" "10910_1" 1 47 47 0 1 31.6666666666667
"980" "10911_2" 2 7 7 0 1 2.66666666666667
"981" "10912_5" 5 5 5 0 1 1
"982" "10913_2" 2 2 2 0 1 1
"983" "10914_5" 5 5 5 0 1 1
"984" "10915_1" 1 1 1 0 1 1
"985" "10916_3" 3 11 11 0 1 2.77777777777778
"986" "10917_2" 2 4 4 0 1 1.66666666666667
"987" "10918_1" 1 1 1 0 1 1
"988" "10919_1" 1 4 3 1 0.75 2.66666666666667
"989" "1092_1" 1 1 1 0 1 1
"990" "10920_1" 1 55 55 0 1 37
"991" "10921_2" 2 2 2 0 1 1
"992" "10922_1" 1 1 1 0 1 1
"993" "10923_2" 2 104 100 4 0.961538461538462 34.3333333333333
"994" "10924_1" 1 1 1 0 1 1
"995" "10925_1" 1 43 43 0 1 29
"996" "10926_1" 1 1 1 0 1 1
"997" "10927_1" 1 2 2 0 1 1.66666666666667
"998" "10928_36" 36 39 39 0 1 1.05555555555556
"999" "10929_2" 2 2 2 0 1 1
"1000" "10930_1" 1 3 2 1 0.666666666666667 2
"1001" "10931_1" 1 1 1 0 1 1
"1002" "10932_1" 1 21 21 0 1 14.3333333333333
"1003" "10933_2" 2 4 3 1 0.75 1.5
"1004" "10934_1" 1 1 1 0 1 1
"1005" "10935_2" 2 2 2 0 1 1
"1006" "10936_1" 1 1 1 0 1 1
"1007" "10937_1" 1 4 4 0 1 3
"1008" "10938_1" 1 1 1 0 1 1
"1009" "10939_1" 1 1 1 0 1 1
"1010" "1094_1" 1 1 1 0 1 1
"1011" "10940_1" 1 1 1 0 1 1
"1012" "10941_1" 1 1 1 0 1 1
"1013" "10943_22" 22 22 22 0 1 1
"1014" "10944_1" 1 418 259 159 0.619617224880383 226
"1015" "10945_49" 49 51 51 0 1 1.02721088435374
"1016" "10946_8" 8 8 8 0 1 1
"1017" "10947_22" 22 29 29 0 1 1.21212121212121
"1018" "10948_41" 41 47 47 0 1 1.09756097560976
"1019" "10949_1" 1 1 1 0 1 1
"1020" "1095_47" 47 49 49 0 1 1.02836879432624
"1021" "10950_37" 37 69 64 5 0.927536231884058 1.53153153153153
"1022" "10951_2" 2 29 29 0 1 10
"1023" "10952_1" 1 1 1 0 1 1
"1024" "10953_1" 1 1 1 0 1 1
"1025" "10954_1" 1 2 2 0 1 1.66666666666667
"1026" "10955_1" 1 1 1 0 1 1
"1027" "10956_1" 1 1 1 0 1 1
"1028" "10957_1" 1 1 1 0 1 1
"1029" "10958_1" 1 1 1 0 1 1
"1030" "10959_5" 5 7 7 0 1 1.26666666666667
"1031" "1096_1" 1 49 49 0 1 33
"1032" "10960_1" 1 1 1 0 1 1
"1033" "10961_1" 1 2 2 0 1 1.66666666666667
"1034" "10962_32" 32 32 32 0 1 1
"1035" "10963_2" 2 65 63 2 0.969230769230769 21.6666666666667
"1036" "10964_1" 1 1 1 0 1 1
"1037" "10965_38" 38 53 52 1 0.981132075471698 1.25438596491228
"1038" "10966_4" 4 5 5 0 1 1.16666666666667
"1039" "10967_1" 1 9 9 0 1 6.33333333333333
"1040" "10968_1" 1 1 1 0 1 1
"1041" "10969_11" 11 11 11 0 1 1
"1042" "1097_3" 3 11 11 0 1 2.77777777777778
"1043" "10970_1" 1 1 1 0 1 1
"1044" "10972_1" 1 1 1 0 1 1
"1045" "10973_2" 2 34 34 0 1 11.6666666666667
"1046" "10974_1" 1 1 1 0 1 1
"1047" "10975_1" 1 1 1 0 1 1
"1048" "10976_1" 1 3 3 0 1 2.33333333333333
"1049" "10977_1" 1 1 1 0 1 1
"1050" "10978_5" 5 5 5 0 1 1
"1051" "1098_4" 4 9 9 0 1 1.83333333333333
"1052" "10980_50" 50 74 72 2 0.972972972972973 1.30666666666667
"1053" "10981_1" 1 46 46 0 1 31
"1054" "10983_1" 1 48 48 0 1 32.3333333333333
"1055" "10984_1" 1 18 18 0 1 12.3333333333333
"1056" "10985_1" 1 1 1 0 1 1
"1057" "10986_31" 31 32 32 0 1 1.02150537634409
"1058" "10987_1" 1 1 1 0 1 1
"1059" "10988_2" 2 48 47 1 0.979166666666667 16.1666666666667
"1060" "1099_2" 2 2 2 0 1 1
"1061" "10990_2" 2 2 2 0 1 1
"1062" "10991_42" 42 113 100 13 0.884955752212389 2.02380952380952
"1063" "10992_1" 1 3 3 0 1 2.33333333333333
"1064" "10993_1" 1 45 45 0 1 30.3333333333333
"1065" "10994_4" 4 37 37 0 1 6.5
"1066" "10995_1" 1 1 1 0 1 1
"1067" "10996_5" 5 5 5 0 1 1
"1068" "10997_6" 6 52 52 0 1 6.11111111111111
"1069" "10998_1" 1 1 1 0 1 1
"1070" "10999_2" 2 2 2 0 1 1
"1071" "11_43" 43 116 107 9 0.922413793103448 2.06201550387597
"1072" "1100_22" 22 23 23 0 1 1.03030303030303
"1073" "11000_39" 39 41 41 0 1 1.03418803418803
"1074" "11001_2" 2 22 22 0 1 7.66666666666667
"1075" "11002_1" 1 1 1 0 1 1
"1076" "11003_1" 1 1 1 0 1 1
"1077" "11004_1" 1 1 1 0 1 1
"1078" "11005_37" 37 260 185 75 0.711538461538462 4.34234234234234
"1079" "11006_1" 1 7 7 0 1 5
"1080" "11007_2" 2 2 2 0 1 1
"1081" "11008_1" 1 242 164 78 0.677685950413223 135.666666666667
"1082" "11009_1" 1 1 1 0 1 1
"1083" "11010_2" 2 2 2 0 1 1
"1084" "11011_1" 1 1 1 0 1 1
"1085" "11012_2" 2 2 2 0 1 1
"1086" "11013_1" 1 1 1 0 1 1
"1087" "11014_1" 1 1 1 0 1 1
"1088" "11015_1" 1 1 1 0 1 1
"1089" "11016_1" 1 1 1 0 1 1
"1090" "11017_1" 1 1 1 0 1 1
"1091" "11018_1" 1 1 1 0 1 1
"1092" "11019_2" 2 2 2 0 1 1
"1093" "1102_1" 1 1 1 0 1 1
"1094" "11020_1" 1 1 1 0 1 1
"1095" "11021_1" 1 1 1 0 1 1
"1096" "11022_3" 3 44 44 0 1 10.1111111111111
"1097" "11023_1" 1 51 50 1 0.980392156862745 34
"1098" "11024_2" 2 2 2 0 1 1
"1099" "11026_2" 2 122 113 9 0.926229508196721 39.5
"1100" "11027_12" 12 207 137 70 0.661835748792271 9.88888888888889
"1101" "11028_1" 1 8 8 0 1 5.66666666666667
"1102" "11029_7" 7 7 7 0 1 1
"1103" "1103_1" 1 1 1 0 1 1
"1104" "11030_1" 1 2 2 0 1 1.66666666666667
"1105" "11031_3" 3 3 3 0 1 1
"1106" "11032_1" 1 1 1 0 1 1
"1107" "11033_1" 1 1 1 0 1 1
"1108" "11034_1" 1 47 47 0 1 31.6666666666667
"1109" "11035_1" 1 1 1 0 1 1
